id,availability,condition,description,image_link,link,title,price,sale_price,brand,google_product_category,item_group_id
T11L-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11-White-01F.jpg,https://www.footer.com.tw/product-detail/T11LWHITE,單色運動逆氣流氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",T11
T11L-6P,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11-box-950.jpg,https://www.footer.com.tw/product-detail/T11-6PLRANDOM,"【5件組合優惠｜買5送1】 單色運動逆氣流氣墊襪","1680 TWD","950 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","★限時優惠組,機能襪限定組合",T11-6P
S-T110L-咖啡,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T110L-brown-F01.jpg,https://www.footer.com.tw/product-detail/T110LLBROWN,特-素面輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T110L
S-T110L-鐵灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T110L-gray-F01.jpg,https://www.footer.com.tw/product-detail/T110LLGRAY,特-素面輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T110L
S-T110L-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T110L-green-F01.jpg,https://www.footer.com.tw/product-detail/T110LLGREEN,特-素面輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T110L
S-T110L-黃,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T110L-yellow-F01.jpg,https://www.footer.com.tw/product-detail/T110LLYELLOW,特-素面輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T110L
S-T110M-米,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T110M-beige-F01%281%29.jpg,https://www.footer.com.tw/product-detail/T110MMBEIGE,特-素面輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T110M
S-T110M-鐵灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T110M-gray-F01.jpg,https://www.footer.com.tw/product-detail/T110MMGRAY,特-素面輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T110M
S-T110M-綠,"out of stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T110M-green-F01.jpg,https://www.footer.com.tw/product-detail/T110MMGREEN,特-素面輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T110M
S-T110M-粉,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T110M-pink-F01.jpg,https://www.footer.com.tw/product-detail/T110MMPINK,特-素面輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T110M
S-T110M-黃,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T110M-yellow-F01.jpg,https://www.footer.com.tw/product-detail/T110MMYELLOW,特-素面輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T110M
S-T110XL-鐵灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T110XL-gray-F01.jpg,https://www.footer.com.tw/product-detail/T110XLXLGRAY,特-素面輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T110XL
S-T110XL-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T110XL-green-F01.jpg,https://www.footer.com.tw/product-detail/T110XLXLGREEN,特-素面輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T110XL
T11XL-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11XL-black-F01.jpg,https://www.footer.com.tw/product-detail/T11XLXLBLACK,單色運動逆氣流氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",T11XL
T11XL-藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11XL-blue-F01.jpg,https://www.footer.com.tw/product-detail/T11XLXLBLUE,單色運動逆氣流氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",T11XL
T11XL-深灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11XL-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T11XLXLDARKGRAY,單色運動逆氣流氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",T11XL
T11XL-淺灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11XL-gray-F01.jpg,https://www.footer.com.tw/product-detail/T11XLXLGRAY,單色運動逆氣流氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",T11XL
T11XL-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11XL-white-F01.jpg,https://www.footer.com.tw/product-detail/T11XLXLWHITE,單色運動逆氣流氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",T11XL
T12-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T12L-black-F01.jpg,https://www.footer.com.tw/product-detail/T12LBLACK,零束縛．逆氣流氣墊運動襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",T12
T12-藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T12L-blue-F01.jpg,https://www.footer.com.tw/product-detail/T12LBLUE,零束縛．逆氣流氣墊運動襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",T12
T12-深灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T12L-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T12LDARKGRAY,零束縛．逆氣流氣墊運動襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",T12
S-T122L-藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122L-blue-F01.jpg,https://www.footer.com.tw/product-detail/T122LLBLUE,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T122L
S-T122L-咖啡,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122L-brown-F01.jpg,https://www.footer.com.tw/product-detail/T122LLBROWN,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T122L
S-T122L-深藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122L-darkblue-F01.jpg,https://www.footer.com.tw/product-detail/T122LLDARKBLUE,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T122L
S-T122L-深灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122L-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T122LLDARKGRAY,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T122L
S-T122L-淺灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122L-gray-F01.jpg,https://www.footer.com.tw/product-detail/T122LLGRAY,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T122L
S-T122L-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122L-green-F01.jpg,https://www.footer.com.tw/product-detail/T122LLGREEN,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T122L
S-T122L-紅,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122L-red-F01.jpg,https://www.footer.com.tw/product-detail/T122LLRED,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T122L
S-T122M-米,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122M-beige-F01.jpg,https://www.footer.com.tw/product-detail/T122MMBEIGE,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T122M
S-T122M-淺藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122M-blue-F01.jpg,https://www.footer.com.tw/product-detail/T122MMBLUE,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T122M
S-T122M-藍粉,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122M-darkblue-F01.jpg,https://www.footer.com.tw/product-detail/T122MMDARKBLUE,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T122M
S-T122M-深灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122M-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T122MMDARKGRAY,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T122M
S-T122M-淺灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122M-gray-F01.jpg,https://www.footer.com.tw/product-detail/T122MMGRAY,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T122M
S-T122M-桃,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122M-pink-F01.jpg,https://www.footer.com.tw/product-detail/T122MMPINK,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T122M
S-T122M-紅,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122M-red-F01.jpg,https://www.footer.com.tw/product-detail/T122MMRED,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",T122M
S-T122XL-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T122XL-green-F01.jpg,https://www.footer.com.tw/product-detail/T122XLXLGREEN,特-速度感輕壓力船短襪,"380 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",T122XL
T13L-奶茶,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可烘乾

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T13L-brown-1-F%281%29.jpg,https://www.footer.com.tw/product-detail/T13LLBROWN,素色運動中筒襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,運動襪",T13L
T13L-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可烘乾

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T13L-green-1-F.jpg,https://www.footer.com.tw/product-detail/T13LLGREEN,素色運動中筒襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,運動襪",T13L
T13L-粉,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可烘乾

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T13L-pink-1-F.jpg,https://www.footer.com.tw/product-detail/T13LLPINK,素色運動中筒襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,運動襪",T13L
T13M-奶茶,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可烘乾

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T13M-brown-1-F%281%29.jpg,https://www.footer.com.tw/product-detail/T13MMBROWN,素色運動中筒襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,運動襪",T13M
T13M-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可烘乾

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T13M-green-1-F.jpg,https://www.footer.com.tw/product-detail/T13MMGREEN,素色運動中筒襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,運動襪",T13M
T13M-粉,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可烘乾

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T13M-pink-1-F%281%29.jpg,https://www.footer.com.tw/product-detail/T13MMPINK,素色運動中筒襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,運動襪",T13M
T142M-6P,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142-box-950.jpg,https://www.footer.com.tw/product-detail/T142-6PMRANDOM,"【5件組合優惠｜買5送1】 暖陽麻花輕壓力足弓船短襪","2280 TWD","950 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","★限時優惠組,機能襪限定組合",T142-6P
